title,houseType,state,position,tags,unitPrice,totalPrice
卓越东部蔚蓝海岸,底商,在售,大亚湾/龙光城/石化大道西66号,公交直达 现房 购物方便 娱乐丰富,28000  元/平(均价),总价163.2万/套
公园上寓,商业类,在售,罗湖区/洪湖/洪湖路23号,免费专车 小户型 复式 现房 车位充足,55000  元/平(均价),总价203万/套
花样年家天下,住宅,在售,惠阳/秋长/顺居路花样年家天下,复式 水系园林 低密居所 绿化率高,11500  元/平(均价),总价114.7万/套
花样年家天下,别墅,在售,惠阳/秋长/顺居路花样年家天下,水系园林 大型社区,18506  元/平(均价),
金地时代艺境,住宅,在售,常平镇/常平镇/环常南路金地时代艺境,近主干道 人车分流 小型社区,17000  元/平(均价),总价168万/套
方大城,写字楼,在售,南山区/华侨城/龙珠四路2号,现房 车位充足,65000  元/平(均价),
汇龙天下,商业类,在售,龙岗区/龙岗中心城/龙城大道132号,免费专车 低单价 小户型 近主干道 现房,32000  元/平(均价),总价126.1万/套
光大锦堂阁,住宅,在售,中堂镇/中堂镇/莞穗路中堂段42号,小户型 健身跑道 近主干道 人车分流,17000  元/平(均价),总价134万/套
世茂广场,商业类,在售,坪山区/坪山/中山大道世茂•粤湾壹号,免费专车 低单价 低总价 品牌房企 小户型,31000  元/平(均价),总价108万/套
太子湾.,在售,湾玺,南山区/蛇口/邮轮大道太子湾. 湾玺,近主干道 车位充足,90000  元/平(均价),
国韵华府,住宅,在售,大亚湾/万达/科技中路2号,近主干道 现房 小型社区 成熟商圈,12600  元/平(均价),总价106.988万/套
新华联广场,住宅,在售,大亚湾/大亚湾中心区/大亚湾中心区北片石化大道348号,近主干道 临近高速 现房 绿化率高,12600  元/平(均价),总价110万/套
臻景园,住宅,未开盘,大亚湾/比亚迪商圈/光明二路臻景园,小型社区 天然氧吧 山景,12800  元/平(均价),
万汇中心,商业类,在售,樟木头镇/樟木头镇/樟木头莞樟西路62号,自持商业 现房 人车分流 成熟商圈,13500  元/平(均价),总价124万/套
万汇中心,写字楼,在售,樟木头镇/樟木头镇/樟木头莞樟西路62号,现房 人车分流 成熟商圈,12500  元/平(均价),总价102万/套
万汇中心,底商,在售,樟木头镇/樟木头镇/樟木头莞樟西路62号,低单价 小户型 复式 现房,15800  元/平(均价),总价60万/套
深圳·国际影视文化城,商业类,在售,坪山区/坪山/金碧路353号,免费专车 低单价 低总价 小户型,25500  元/平(均价),总价120万/套
山海四季城·王座,住宅,在售,盐田区/盐田港/盐田北四街山海四季城·王座,免费专车 小户型 现房,60000  元/平(均价),总价415万/套
润田·双璧湾,别墅,在售,惠城/江北/惠州市惠城区惠博大道466号,科技住宅 贴心物业 公交直达 现房,13000  元/平(均价),总价301.6万/套
和平天地,底商,在售,龙华区/上塘/民塘路与和平路交汇处（地铁4号线龙胜站）,现房,120000  元/平(均价),
金地时代艺境,别墅,在售,常平镇/常平镇/环常南路金地时代艺境,一梯一户 人车分流 小型社区,27000  元/平(均价),
富润·乐庭,住宅,在售,坪山区/坪山/东纵路富润·乐庭,免费专车 绿化率高,36600  元/平(均价),总价311万/套
汇邦名都花园,商业类,在售,宝安区/石岩/德政路汇邦名都花园,低单价 小户型 健身跑道 车位充足,39000  元/平(均价),总价165万/套
中联创·戛纳湾,商业类,在售,桥头镇/桥头镇/桥头镇桥新东二路6号,低单价 小户型 复式 现房,13000  元/平(均价),总价59万/套
富盈香茶郡,住宅,在售,茶山镇/茶山镇/茶山镇安泰路与沿溪路交汇处西南,近主干道 现房 低密居所,15500  元/平(均价),总价138万/套
华堂九里,商业类,在售,塘厦镇/塘厦镇/环市北路17号,小户型 复式 人车分流 成熟商圈,22000  元/平(均价),总价77万/套
侨信云起,别墅,在售,塘厦镇/塘厦镇/塘厦镇大坪黎塘三路8号,水系园林 绿化率高 人车分流,26000  元/平(均价),总价610万/套
金辉优步学府,住宅,在售,惠阳/白云新城/内环路85号,绿化率高 小型社区,136  万/套(总价),总价126万/套
棕榈泉六期星光天地,底商,在售,黄江镇/黄江镇/东莞市黄江镇居民管理区坨墩,自持商业 近主干道 现房 人车分流,25000  元/平(均价),总价250万/套
奥园领寓,商业类,在售,惠城/金山湖/惠州市惠城区金山大道3号奥园领寓营销中心,小户型 自持商业,12000  元/平(均价),总价36万/套
克拉领寓,商业类,在售,惠阳/秋长/惠州市惠阳区金玉东方产业园旁,低单价 低总价 小户型 自持商业,7800  元/平(均价),总价46.4万/套
清溪国际公馆,住宅,在售,清溪镇/清溪镇/东莞市清溪镇公园中路2号,近主干道 现房 人车分流,17500  元/平(均价),总价140万/套
清溪国际公馆,商业类,在售,清溪镇/清溪镇/东莞市清溪镇公园中路2号,低单价 小户型 自持商业 近主干道,13000  元/平(均价),总价62万/套
深城投&中城AIO,写字楼,下期待开,坪山区/坪山/坪山区中心区坪山大道与深汕路交汇处,近主干道,价格待定,
金地湖山大境二期,别墅,在售,黄江镇/黄江镇/公常路云堤谷,一梯一户 现房 车位充足,40000  元/平(均价),总价1800万/套
中森公园华府,住宅,在售,龙华区/观澜/龙华区观湖街道坂澜大道与新樟路交汇处,免费专车 绿化率高,45000  元/平(均价),总价410万/套
中洲滨海商业中心,写字楼,未开盘,福田区/上下沙/福田区上沙大道与上沙椰树路交汇处,地铁沿线 现房 车位充足 配套齐全,85000  元/平(均价),
东方盛世花园,住宅,在售,龙岗区/布吉关/龙岗大道1036号,免费专车 小户型 近主干道,57000  元/平(均价),总价444万/套
中海·莞府,住宅,在售,东城区/火炼树/洪湖东路590号,品牌房企 近主干道 车位充足 绿化率高,1000  万/套(总价),总价1000万/套
佳兆业盐田城市广场,住宅,在售,盐田区/盐田港/盐田路24号,免费专车 品牌房企 即将交房 人车分流 购物方便,50000  元/平(均价),总价450万/套
江海天悦,商业,在售,黄江镇/黄江镇/江海大道88号,小户型 自持商业 公交直达 现房,25000  元/平(均价),总价100万/套
前海金融中心,底商,在售,南山区/前海/深圳前海临海大道与桂湾三路交汇处,地铁沿线 现房 美食云集 运动健身,110000  元/平(均价),
富盈东方华府,住宅,在售,莞城区/东莞行政中心区/东莞市体育路98号（天源电脑旁）,小户型 近主干道 现房 绿化率高,29000  元/平(均价),总价115万/套
碧桂园天御湾,住宅,在售,洪梅镇/洪梅镇/东莞市洪梅镇中心大道7号,健身跑道 近主干道 现房 绿化率高,16500  元/平(均价),总价190万/套
龙光玖龙台,底商,在售,光明区/公明/光明大道与观光路交汇处,近主干道 现房,90000  元/平(均价),
岗厦天元花园,写字楼,下期待开,福田区/福田中心/深南大道2001号,地铁沿线 公交直达 车位充足 配套齐全,110000  元/平(均价),
银湖山庄四期,别墅,在售,塘厦镇/塘厦镇/湖景路3号,入户花园 一梯一户 现房 绿化率高,1400  万/套(总价),总价2900万/套
银湖山庄五期,别墅,在售,塘厦镇/塘厦镇/湖景路3号,一梯一户 现房 绿化率高 天然氧吧,1650  万/套(总价),
福城·前海新纪元,写字楼,下期待开,宝安区/新安/宝民一路与上川路交汇处（107国道出南头关两公里，107国道旁）,地铁沿线 公交直达 人车分流 购物方便,价格待定,
佳华领域广场,写字楼,在售,龙华区/观澜/地铁4号线延长线观澜中心站,旅游地产 温泉入户 公交直达 购物方便,价格待定,
碧桂园湖光山色,别墅,在售,惠阳/秋长/惠州市惠阳区人民一路金玉东方珠宝城旁,品牌房企 小户型 大型社区,420  万/套(总价),总价420万/套
奥园天翔誉峰,住宅,在售,惠城/仲恺/惠州市仲恺高新区惠风东二路6号,近主干道 开发区,9500  元/平(均价),总价87万/套
华联城市中心,商业类,在售,南山区/南山中心/东滨路华联城市中心,低总价 小户型 近主干道 车位充足,64000  元/平(均价),总价180万/套
华联城市中心,写字楼,在售,南山区/南山中心/东滨路华联城市中心,车位充足,65000  元/平(均价),
碧桂园润杨溪谷,商业,在售,惠阳/南站新城/惠阳区沙田镇田头村碧桂园润杨溪谷,品牌房企 自持商业 现房 车位充足,13000  元/平(均价),
华润小径湾,住宅,在售,大亚湾/大亚湾中心区/石化大道华润小径湾,小户型 旅游地产 临近高速 绿化率高,12500  元/平(均价),总价66.25万/套
恒大珺庭,住宅,在售,常平镇/常平镇/东莞市常平镇环常北路551号,品牌房企 自持商业 近主干道 现房,19000  元/平(均价),总价180万/套
恒大珺庭,商业类,在售,常平镇/常平镇/东莞市常平镇环常北路551号,品牌房企 小户型 近主干道 现房,18000  元/平(均价),总价61.5万/套
水贝珠宝总部大厦,写字楼,在售,罗湖区/布心/布心路3008号,现房,55000  元/平(均价),
碧桂园·银滩花园,住宅,在售,惠东/惠东县/石化大道东小径湾3号（惠深沿海高速小径湾出口）,品牌房企 贴心物业 临近高速 海景,12500  元/平(均价),总价111.6万/套
顺和雅苑,住宅,在售,大鹏新区/大鹏半岛/大鹏街道青年路58号,开发区 现房 绿化率高,27500  元/平(均价),
恒大滨江左岸,商业类,在售,麻涌镇/麻涌镇/麻涌大道与新沙路交汇处,低单价 小户型 品牌房企 公交直达,9600  元/平(均价),总价62万/套
恒大翡翠华庭,商业类,在售,望牛墩镇/望牛墩镇/望牛墩镇镇中路21号,小户型 品牌房企 近主干道 人车分流,14000  元/平(均价),总价64.5万/套
旭辉江山墅,住宅,在售,石排镇/石排镇/公园南路与鸿运路交叉口东北200米,自持商业 近主干道 人车分流 小型社区,18000  元/平(均价),总价170万/套
鼎峰国汇山,写字楼,下期待开,惠城/江北/惠民大道89号,现房 购物方便 综合商场 公园,价格待定,
奥园天翔誉峰,商业,下期待开,惠城/仲恺/惠风东二路6号,,9500  元/平(均价),总价87.4万/套
艺都南国明珠,住宅,在售,惠城/仲恺/惠台路艺都南国明珠,低密居所 绿化率高,8058  元/平(均价),总价75.75万/套
艺都南国明珠,写字楼,在售,惠城/仲恺/惠台路艺都南国明珠,低单价,8058  元/平(均价),
海伦堡海伦源筑,写字楼,在售,惠城/仲恺/迭企路海伦堡海伦源筑,低单价,8100  元/平(均价),总价87.48万/套
中航元屿海,写字楼,在售,惠东/惠东县/惠东巽寮村委会粘坑地段,小户型 公交直达 现房 娱乐丰富,13000  元/平(均价),总价64.35万/套
金融街海世界,写字楼,在售,惠东/惠东县/广东省惠州市惠东县巽寮镇金海湾大道,小户型 购物方便 美食云集,17000  元/平(均价),总价105.4万/套
世纪金湖花园,别墅,在售,惠城/河南岸/金山大道世纪金湖花园,大型社区,136.08  万/套(总价),
禹洲嘉誉观澜,住宅,在售,惠城/仲恺/仲恺六路,近主干道 开发区,9400  元/平(均价),总价79万/套
碧桂园紫台,住宅,在售,惠城/江北/马奎线碧桂园紫台(经二路与E18乡道交叉口北200米),品牌房企 贴心物业 小型社区,11000  元/平(均价),总价101.65万/套
保利诺楠锦城,住宅,未开盘,惠城/仲恺/潼侨镇冠中路168号,品牌房企 小户型 人车分流 大型社区,9500  元/平(均价),总价68万/套
桑泰·龙樾,住宅,在售,龙岗区/龙岗双龙/仙田路桑泰·龙樾,绿化率高,34000  元/平(均价),
德盛尚峰,住宅,在售,茶山镇/茶山镇/石大公路德盛尚峰,近主干道 人车分流 小型社区 成熟商圈,15800  元/平(均价),总价186万/套
世纪金湖花园,底商,下期待开,惠城/河南岸/环湖三路南段2号,低单价,12600  元/平(均价),
星河时代花园,商业,在售,塘厦镇/塘厦镇/东莞市塘厦镇林村星河一路1号,贴心物业 自持商业 公交直达 现房,35000  元/平(均价),
赛格ECO中心,商业类,在售,龙岗区/布吉水径/圳市龙岗区布吉街道布龙路18号,低单价 地铁沿线 公交直达 现房,33000  元/平(均价),
鼎峰公园豪庭,住宅,下期待开,惠城/江北/惠州市惠城区江北25号小区（中信大桥旁）,现房 大型社区,价格待定,总价179.2万/套
鼎峰公园豪庭,写字楼,下期待开,惠城/江北/惠明大道,现房,20000  元/平(均价),
鸿润晨阳公馆,写字楼,在售,惠城/河南岸/明珠路2号,,14800  元/平(均价),
德润花园,底商,在售,惠东/惠东县/侨冠南路33号,现房,15000  元/平(均价),
中洲理想仓,写字楼,在售,惠阳/惠阳经济开发区/演达路中洲理想仓,,10500  元/平(均价),
御水龙庭,住宅,下期待开,惠城/河南岸/体育南路10号,大型社区,12000  元/平(均价),总价132万/套
淘金山,湖景花园二期,·,罗湖区/布心/南岭公园管理队南侧,现房 绿化率高 娱乐丰富 运动健身,79000  元/平(均价),总价710万/套
佳兆业东江新城,别墅,在售,博罗/博罗县/东江 东岸博 罗大桥左侧约300米处,低密居所 大型社区 购物方便 运动健身,13000  元/平(均价),总价137.5万/套
碧桂园御珑府,住宅,在售,博罗/博罗县/广梅公路路碧桂园御珑府,品牌房企 绿化率高 小型社区,5500  元/平(均价),总价78万/套
泓华雍东园,住宅,在售,博罗/博罗县/锦绣路泓华雍东园,小型社区,6200  元/平(均价),总价61.48万/套
泓华雍东园,底商,在售,博罗/博罗县/锦绣路泓华雍东园,低单价,10000  元/平(均价),
龙华·上街,底商,在售,龙华区/观澜/大和路龙华·上街,,88000  元/平(均价),
家和大厦,住宅,在售,大亚湾/澳头/新澳大道一街20号,自持商业 小型社区,11800  元/平(均价),总价99万/套
GCC高弘·世纪中心,住宅,在售,大亚湾/万达/龙山八路88号,自持商业 近主干道 车位充足 大型社区,17500  元/平(均价),总价169万/套
淘金山,湖景花园二期,·,罗湖区/布心/罗湖罗湖区布心翠荫路188号,现房 大型社区 娱乐丰富 运动健身,180000  元/平(均价),总价4900万/套
景华嶺莑,住宅,在售,龙岗区/布吉街/吉华路景华嶺峯,即将交房 绿化率高,58000  元/平(均价),总价493万/套
万科滨海大都会,住宅,在售,虎门镇/万达/太宝路36号,品牌房企 贴心物业 近主干道 人车分流,29500  元/平(均价),总价370万/套
碧桂园十里银滩维港湾,底商,在售,"惠东/惠东县/亚婆角滨海旅游度假区, 广惠高速碧桂园十里银滩维港湾",品牌房企 小户型 临近高速,15000  元/平(均价),总价101万/套
万科滨海大都会,别墅,在售,虎门镇/万达/太宝路36号,品牌房企 水系园林 车位充足 人车分流,50000  元/平(均价),总价660万/套
前海嘉里中心,写字楼,下期待开,南山区/前海/南山前湾一路与临海大道交汇处,购物方便 综合商场 公园 景区,价格待定,
山海上城Ⅱ·天赋,底商,下期待开,宝安区/西乡/宝安大道铁仔山公园南门山海上城,,价格待定,
德弘基·碧桂园·前海荟,写字楼,下期待开,宝安区/西乡/宝安大道德弘基·碧桂园·前海荟,银行,价格待定,
润科华府,底商,下期待开,宝安区/曦城/西乡街道洲石路与鹤州四路交汇处西北侧,购物方便 美食云集,价格待定,
宝创红禧公馆,写字楼,下期待开,宝安区/西乡/宝安宝安固戍一路与隆兴路交汇处,购物方便 娱乐丰富 公园 休闲广场,价格待定,
麓园,底商,下期待开,龙岗区/龙岗中心城/龙岗区龙城街道回龙埔社区,环线房 娱乐丰富 运动健身 休闲广场,价格待定,
满京华云晓公馆,底商,下期待开,宝安区/西乡/宝安区西乡片区黄田村107国道俊景园北侧,地铁沿线 配套齐全 购物方便 公园,价格待定,
君胜熙珑山,商业,下期待开,龙岗区/坪地/龙岗大道君胜熙珑山,,价格待定,
凯旋天玺名庭,底商,下期待开,龙岗区/布吉街/龙岗区金利路与金鹏路交汇处西北侧,,价格待定,
又一城,底商,下期待开,龙岗区/大运新城/龙岗龙岗区黄阁路与龙平西路交汇处西侧,公交直达 配套齐全 购物方便 休闲广场,价格待定,
安宏基天曜广场,写字楼,下期待开,龙华区/红山/龙华区红山中梅路与新区大道交汇处,地铁沿线 公交直达 医疗配套,价格待定,
平湖佳兆业广场,底商,下期待开,龙岗区/平湖/龙岗区平湖街道守珍街与平湖大道交汇处西南侧,公交直达 娱乐丰富 运动健身 公园,价格待定,
汇邦名都花园,写字楼,下期待开,宝安区/石岩/德政路汇邦名都花园,,价格待定,
勤诚达正大城,底商,下期待开,光明区/公明/光侨路与松白路交汇处,,价格待定,
世茂深港国际中心,写字楼,下期待开,龙岗区/大运新城/大运新城青春路,,价格待定,
华晖和安里,住宅,下期待开,龙岗区/坂田/永香路华晖和安里,大型社区,价格待定,
绿地新都会,写字楼,下期待开,光明区/公明/光明大道绿地新都会,,价格待定,
恒大城,住宅,在售,坪山区/坪山/龙坪路恒大城,品牌房企 绿化率高 大型社区,38000  元/平(均价),总价590万/套
LKF852太子湾,底商,在售,南山区/蛇口/南山大道88号,品牌房企 近主干道,300000  元/平(均价),
家和·十里水湾,别墅,在售,龙门/龙门县/永麻路家和·十里水湾,绿化率高 大型社区,84  万/套(总价),
家和·十里水湾,写字楼,在售,龙门/龙门县/永麻路家和·十里水湾,现房,11000  元/平(均价),
海伦堡西子湾,底商,在售,惠城/河南岸/小中堂二路4号,低总价 现房,14000  元/平(均价),
海月半岛,商业,在售,大亚湾/大亚湾中心区/霞光二路301号,,13000  元/平(均价),
海月半岛,写字楼,在售,大亚湾/大亚湾中心区/霞光二路301号,,价格待定,
奥园尚雅花园,住宅,在售,惠城/仲恺/新科大道奥园尚雅花园,大型社区,8511  元/平(均价),总价100万/套
保利和悦华锦,别墅,下期待开,博罗/博罗县/金泉路西保利和悦华锦,,价格待定,
虹海金岸,写字楼,在售,惠东/惠东县/东山海地段虹海金岸,小户型,100  万/套(总价),总价92.8万/套
碧桂园·潼湖科技小镇,别墅,在售,惠城/仲恺/英山路,小型社区,100  万/套(总价),总价110.92万/套
上霞湖庭,住宅,在售,惠城/水口/广东省惠州市惠城区水口东江高新科技产业园上霞中路旁,贴心物业 入户花园,8500  元/平(均价),总价75万/套
上霞湖庭,底商,在售,惠城/水口/上霞中路,低单价 低总价,8500  元/平(均价),
保利悦公馆,底商,在售,惠东/惠东县/新平大道保利悦公馆,低单价 小户型,7200  元/平(均价),总价56.88万/套
中海阳光玫瑰园,底商,在售,惠城/水口/纵十路中海阳光玫瑰园,低单价 低总价,10600  元/平(均价),总价100.7万/套
九铭屿海,写字楼,在售,惠东/惠东县/X201九铭屿海,低总价 小户型 即将交房,12000  元/平(均价),总价48万/套
九铭屿海,别墅,在售,惠东/惠东县/X201九铭屿海,现房 大型社区,13000  元/平(均价),总价106.6万/套
蓝光雍和园,住宅,在售,惠城/河南岸/金榜路与红花湖路西交汇处,自持商业 近主干道 大型社区,13000  元/平(均价),总价167.7万/套
方直彩虹里,住宅,下期待开,大亚湾/大亚湾中心区/中兴中路方直彩虹里,绿化率高,13500  元/平(均价),总价102万/套
昊龙华庭,住宅,在售,龙岗区/平湖/深圳市龙岗区新厦大道与惠华路交汇处,,38000  元/平(均价),总价490万/套
龙岗天安数码城T4全时空间,商业类,在售,龙岗区/大运新城/龙岗区黄阁路于龙平路交汇处,现房 购物方便 娱乐丰富 公园,36000  元/平(均价),
锦江东尚,住宅,在售,惠阳/秋长/惠州市惠阳区秋长街道二环路与利成路交叉口北100米,小户型 养老房 小型社区,11000  元/平(均价),总价73万/套
建信天宸,商业类,在售,龙岗区/横岗/龙岗横岗街道康乐路与龙岗大道交汇处,小户型 购物方便 美食云集 公园,36000  元/平(均价),总价130万/套
鹏展汇,商业类,在售,宝安区/沙井/中心路鹏展汇,低单价 自持商业 人车分流,39000  元/平(均价),
卓越金茂浅水湾,住宅,在售,中堂镇/中堂镇/滨河东路卓越金茂浅水湾,品牌房企 绿化率高 人车分流,17000  元/平(均价),总价150万/套
卓越金茂浅水湾,别墅,在售,中堂镇/中堂镇/滨河东路卓越金茂浅水湾,品牌房企,400  万/套(总价),总价400万/套
世茂深港国际中心,商业类,在售,龙岗区/大运新城/大运新城青春路,,50000  元/平(均价),总价205万/套
香缤1号,住宅,下期待开,沙田镇/沙田镇/港口大道香缤雍景园,小型社区,价格待定,
鲁能公馆,底商,下期待开,茶山镇/茶山镇/茶山北路鲁能公馆,品牌房企,价格待定,
华阳湖1号,住宅,在售,麻涌镇/麻涌镇/兴南路华阳湖1号,品牌房企 绿化率高,16500  元/平(均价),总价165万/套
华阳湖1号,商业,在售,麻涌镇/麻涌镇/兴南路华阳湖1号,,16000  元/平(均价),
华阳花园,住宅,下期待开,麻涌镇/麻涌镇/兴南路与兴华路交汇处,低密居所,价格待定,
华阳花园,别墅,下期待开,麻涌镇/麻涌镇/兴南路与兴华路交汇处,,价格待定,
金地卓越松湖悦湾,住宅,在售,东坑镇/东坑镇/正兴街金地卓越松湖悦湾,品牌房企 小型社区,17000  元/平(均价),总价151万/套
常平九里,商业类,下期待开,常平镇/常平镇/常马路与横塘路交汇处,,价格待定,
恒大珺庭,底商,在售,常平镇/常平镇/东莞市常平镇环常北路551号,小户型 品牌房企 菜市场,20000  元/平(均价),总价56万/套
保利松湖18,商业类,在售,茶山镇/茶山镇/祥和路保利松湖18,品牌房企 即将交房,16000  元/平(均价),
清溪金茂逸墅,住宅,下期待开,清溪镇/清溪镇/清溪大道清溪金茂逸墅,低密居所 小型社区,价格待定,
清溪金茂逸墅,别墅,下期待开,清溪镇/清溪镇/清溪大道清溪金茂逸墅,小型社区,价格待定,
鼎峰松湖雅境,住宅,在售,寮步镇/寮步/寮东路鼎峰松湖雅境,小型社区,22500  元/平(均价),总价215万/套
鼎峰松湖雅境,底商,未开盘,寮步镇/寮步/寮东路鼎峰松湖雅境,,价格待定,
碧桂园·玫瑰臻园,别墅,下期待开,常平镇/常平镇/环常北路碧桂园·玫瑰臻园,品牌房企 绿化率高,价格待定,
华润润溪山,别墅,在售,清溪镇/清溪镇/清溪大道,品牌房企 小型社区,422  万/套(总价),总价420万/套
海德琥珀臺,住宅,下期待开,东城区/火炼树/新源路海德琥珀臺,车位充足 大型社区,价格待定,
星岸THE,下期待开,EMERALD,樟木头镇/樟木头镇/观音山麓樟深路,低密居所 绿化率高,价格待定,
星岸THE,下期待开,EMERALD,樟木头镇/樟木头镇/观音山麓樟深路,绿化率高 小型社区,价格待定,
新城玺樾门第,别墅,在售,樟木头镇/樟木头镇/樟木头大道新城玺樾门第,品牌房企,30000  元/平(均价),
皇庭峰景壹号,住宅,下期待开,寮步镇/寮步/莞樟路皇庭峰景壹号,,价格待定,
蓝光雍锦世家,住宅,在售,惠城/江北/惠州市惠城区文华一路31号,贴心物业 自持商业 现房 车位充足,17000  元/平(均价),总价408万/套
仁恒公园世纪,住宅,在售,龙岗区/大运新城/爱南路仁恒公园世纪,品牌房企 绿化率高,51000  元/平(均价),总价860万/套
金沙世纪城,写字楼,在售,大亚湾/大亚湾中心区/大亚湾中心区中兴三路6号,小户型 水系园林,15500  元/平(均价),总价102万/套
锦地繁花,商业,在售,"大亚湾/龙光城/大亚湾石化大道西333, 惠州市大亚湾龙山一路62号（锦绣壹号侧）",小户型 现房 娱乐丰富 运动健身,14000  元/平(均价),总价88.2万/套
GCC高弘·世纪中心,写字楼,下期待开,大亚湾/万达/龙山八路88号,现房 车位充足,17500  元/平(均价),总价169.5万/套
GCC高弘·世纪中心,别墅,下期待开,大亚湾/万达/龙山八路88号,车位充足 大型社区,175  万/套(总价),总价169.5万/套
世城商业中心珑寓,写字楼,下期待开,凤岗镇/凤岗镇/城邦大道世城商业中心珑寓,车位充足,价格待定,
世城商业中心珑寓,商业,下期待开,凤岗镇/凤岗镇/城邦大道世城商业中心珑寓,车位充足,价格待定,
凤岗碧桂园,住宅,在售,凤岗镇/凤岗镇/凤清路凤岗碧桂园,品牌房企 小型社区,27000  元/平(均价),总价240万/套
花香四季雅苑,住宅,在售,大亚湾/澳头/大亚湾大道花香四季雅苑,小户型 贴心物业 小型社区,12000  元/平(均价),总价96万/套
嘉和盛世,住宅,在售,惠城/江北/文明二路16号,车位充足 绿化率高,13500  元/平(均价),
景富双湖湾,底商,下期待开,惠城/河南岸/环湖三路9号,车位充足,价格待定,
心海舟,写字楼,下期待开,惠东/惠东县/巽寮滨海旅游度假区黄竹洋村情海路口,车位充足,价格待定,
中海汤泉,住宅,在售,博罗/博罗县/惠州大道298号,现房 低密居所,14000  元/平(均价),总价218.4万/套
龙惠华御园,住宅,在售,惠城/水口/东新大道107号,,8600  元/平(均价),总价70.52万/套
龙惠华御园,写字楼,在售,惠城/水口/东新大道107号,现房,价格待定,
龙惠华御园,底商,在售,惠城/水口/东新大道107号,低单价 低总价 即将交房,13500  元/平(均价),总价124.2万/套
嘉信·云峰,住宅,在售,宝安区/石岩/横坑路嘉信·云峰,,价格待定,
颐湾府,住宅,在售,南山区/前海/港城路颐湾府,近主干道,102000  元/平(均价),
青谷CYAN,下期待开,VALLEY,大鹏新区/大鹏半岛/溪涌路青谷CYAN VALLEY,,价格待定,
恒大棕榈岛,别墅,在售,惠阳/白云新城/广东省惠州市惠阳区淡水高尔夫路1号恒大棕榈岛,品牌房企 贴心物业 绿化率高 大型社区,30000  元/平(均价),总价690万/套
保利悦公馆,住宅,在售,惠东/惠东县/广东省惠州市惠东县谟岭镇平深公路,低单价 小户型 品牌房企 小型社区,7200  元/平(均价),总价55万/套
珑远翠珑湾,住宅,在售,寮步镇/寮步/富祥路珑远翠珑湾,低密居所 人车分流,27000  元/平(均价),总价250万/套
时代倾城,住宅,在售,惠城/仲恺/惠州市仲恺高新区和畅东七路旁（邻近惠州海关）,自持商业 近主干道 低密居所 车位充足,9500  元/平(均价),总价95万/套
昶园,底商,在售,惠阳/南站新城/淡水街道星河东五路,贴心物业 自持商业 现房 购物方便,35000  元/平(均价),总价465.955万/套
新力帝泊湾,住宅,在售,惠城/仲恺/和畅东六路新力帝泊湾,贴心物业 入户花园 现房 大型社区,9100  元/平(均价),总价84万/套
奥林清华,住宅,在售,博罗/博罗县/建设北路288号,贴心物业 自持商业 开发区 绿化率高,8200  元/平(均价),总价80.08万/套
碧桂园紫台,底商,在售,惠城/江北/惠州市惠城区江北惠博大道技师学院旁,近主干道 开发区,30000  元/平(均价),总价285万/套
龙光天禧,住宅,在售,博罗/博罗县/博罗大道东623-8号,低密居所 大型社区,8500  元/平(均价),总价78.3万/套
凤岗翡翠花园,别墅,在售,凤岗镇/凤岗镇/永盛大街凤岗翡翠花园,健身跑道 人车分流,45000  元/平(均价),总价630万/套
凤岗翡翠花园,住宅,在售,凤岗镇/凤岗镇/永盛大街凤岗翡翠花园,,27000  元/平(均价),总价251万/套
北大资源·公馆1898,商业类,在售,樟木头镇/樟木头镇/东莞市樟木头镇天一城旁,小户型 loft,14000  元/平(均价),总价70万/套
和昌拾里松湖,住宅,未开盘,东坑镇/东坑镇/东兴中路8号,品牌房企 近主干道 人车分流,价格待定,
龙林上观三期,住宅,在售,惠阳/惠阳经济开发区/益康二路龙林西苑,绿化率高,12700  元/平(均价),总价130.81万/套
碧桂园城市之光,底商,在售,大亚湾/澳头/大亚湾澳头新澳大道旁,品牌房企 小户型 临近高速 成熟商圈,30000  元/平(均价),总价231万/套
碧桂园湖光山色,住宅,在售,惠阳/秋长/惠阳人民一路（金玉东方珠宝城旁）,品牌房企 低密居所 绿化率高,12500  元/平(均价),总价125万/套
承翰陶柏莉,别墅,在售,大鹏新区/大鹏半岛/大鹏新区葵涌街道西北角,现房 绿化率高 购物方便 美食云集,70000  元/平(均价),总价1374万/套
佳兆业金沙湾,商业类,下期待开,大鹏新区/大鹏半岛/棕榈大道33号,,价格待定,
佳兆业金沙湾,别墅,下期待开,大鹏新区/大鹏半岛/棕榈大道33号,,价格待定,
天谷大楼,商业类,在售,宝安区/西乡/广深公路381号,,42999  元/平(均价),总价183万/套
恒大时尚慧谷大厦,商业类,在售,龙华区/龙华中心/龙华福龙路北羊台山森林公园旁,,26500  元/平(均价),
中惠卡丽兰,住宅,在售,"寮步镇/寮步/东 城环城路与东升路交汇处,比邻黄旗山公园",小户型 现房 低密居所,21000  元/平(均价),总价74万/套
夏日华府,住宅,在售,大亚湾/比亚迪商圈/龙山六路夏日华府,小型社区,13500  元/平(均价),总价124万/套
恒大雅苑,住宅,在售,惠东/惠东县/银基大道恒大雅苑,低单价 品牌房企 现房 大型社区,7050  元/平(均价),总价59.22万/套
